Date;Agrupamento;GGR;Custo Freespin;Jogadores;ARPU;Novos Jogadores;Novos;Turnover;Margem;Rounds per Player;Qtd Rollback;Valor Rollback;Margem
2025-08-14;PG Soft;482514,28;0,0;31444;15,35;2482;0,0789;13449448,0;0,0359;3,2;2305;4501,0;0,0359
2025-08-19;PG Soft;610921,33;0,0;32034;19,07;2564;0,08;13400268,0;0,0456;3,26;619;1050,0;0,0456
2025-08-28;PG Soft;639593,81;0,0;31709;20,17;2543;0,0802;13386854,0;0,0478;3,32;404;730,0;0,0478
2025-03-13;PG Soft;358084,19;0,0;24130;14,84;292;0,0121;13379756,0;0,0268;3,94;281;443,0;0,0268
2025-04-29;PG Soft;529269,28;0,0;32009;16,54;1370;0,0428;13364074,0;0,0396;3,62;822;1079,0;0,0396
2025-03-25;PG Soft;351958,27;0,0;41744;8,43;2120;0,0508;13267448,0;0,0265;3,36;259;348,0;0,0265
2025-07-28;PG Soft;573564,51;0,0;31840;18,01;2889;0,0907;13203987,0;0,0434;3,37;143;316,0;0,0434
2025-05-26;PG Soft;398919,09;0,0;32409;12,31;1910;0,0589;13135033,0;0,0304;3,44;176;269,0;0,0304
2025-07-14;PG Soft;399571,85;0,0;34109;11,71;3393;0,0995;13131749,0;0,0304;3,34;2555;5101,0;0,0304
2025-07-03;PG Soft;682925,4;0,0;34614;19,73;2050;0,0592;13087741,0;0,0522;3,55;2387;3938,0;0,0522
2025-07-13;PG Soft;459631,82;0,0;36801;12,49;3650;0,0992;13084639,0;0,0351;3,29;298;427,0;0,0351
2025-08-26;PG Soft;728153,27;0,0;34480;21,12;2809;0,0815;12892991,0;0,0565;3,2;373;522,0;0,0565
2025-06-23;PG Soft;648959,16;0,0;31674;20,49;1818;0,0574;12854152,0;0,0505;3,47;109;238,0;0,0505
2025-06-25;PG Soft;602362,19;0,0;30368;19,84;1168;0,0385;12816774,0;0,047;3,56;945;1449,0;0,0470
2025-08-27;PG Soft;527644,6;0,0;32361;16,3;2479;0,0766;12744836,0;0,0414;3,25;653;1217,0;0,0414
2025-06-30;PG Soft;692706,95;0,0;32781;21,13;1450;0,0442;12681409,0;0,0546;3,61;842;1402,0;0,0546
2025-05-25;PG Soft;476175,46;0,0;34555;13,78;2157;0,0624;12605025,0;0,0378;3,38;458;695,0;0,0378
2025-08-25;PG Soft;452684,78;0,0;33579;13,48;2679;0,0798;12441021,0;0,0364;3,17;419;742,0;0,0364
2025-07-27;PG Soft;698023,95;0,0;31987;21,82;2616;0,0818;12389395,0;0,0563;3,44;424;568,0;0,0563
2025-08-17;PG Soft;526389,6;0,0;32223;16,34;2560;0,0794;12344066,0;0,0426;3,14;351;539,0;0,0426
2025-06-26;PG Soft;487947,42;0,0;31033;15,72;1085;0,035;12337751,0;0,0395;3,67;1207;2045,0;0,0395
2025-08-18;PG Soft;441227,52;0,0;30591;14,42;2513;0,0821;11989678,0;0,0368;3,1;397;671,0;0,0368
2025-06-29;PG Soft;446850,44;0,0;31337;14,26;556;0,0177;11854168,0;0,0377;3,49;365;581,0;0,0377
2025-01-16;Evolution;-122779,19;0,0;2060;-59,6;148;0,0718;11533354,0;-0,0106;4,16;26;30433,0;-0,0106
2025-08-24;PG Soft;412237,87;0,0;33366;12,36;2870;0,086;11433667,0;0,0361;3,21;483;794,0;0,0361
2025-07-10;PG Soft;416234,45;0,0;36709;11,34;2838;0,0773;10994605,0;0,0379;3,27;17044;34905,0;0,0379
2025-07-05;Pragmatic Play;567019,46;6538,0;40602;13,97;1377;0,0339;10982501,0;0,0516;3,27;5131;10092,0;0,0516
2025-07-22;Pragmatic Live Casino;315221,32;0,0;1231;256,07;55;0,0447;10865691,0;0,029;3,56;61;25061,0;0,0290
2025-07-04;PG Soft;374170,69;0,0;38583;9,7;1961;0,0508;10481252,0;0,0357;3,26;5763;8803,0;0,0357
2025-02-08;Evolution;355989,42;0,0;2631;135,31;98;0,0372;10337517,0;0,0344;4,4;145;35901,0;0,0344
2025-02-28;Pragmatic Play;214021,98;140125,0;93376;2,29;1406;0,0151;9703818,0;0,0221;1,96;838;10291,0;0,0221
2025-02-04;Spribe;602405,53;0,0;5563;108,29;407;0,0732;9666794,0;0,0623;4,89;4425;74150,0;0,0623
2025-07-04;Pragmatic Play;522699,9;6701,0;39896;13,1;1269;0,0318;9508058,0;0,055;3,16;1745;5721,0;0,0550
2025-08-02;Pragmatic Play;-2102723,75;18651,0;39091;-53,79;2256;0,0577;9341377,0;-0,2251;3,13;1019;2221,0;-0,2251
2025-02-03;Spribe;222211,72;0,0;5788;38,39;726;0,1254;9253652,0;0,024;4,1;3967;48684,0;0,0240
2025-08-03;Pragmatic Play;1784357,95;14321,0;34121;52,3;1770;0,0519;9244938,0;0,193;3,12;250;591,0;0,1930
2025-07-15;Pragmatic Play;333952,56;13103,0;36995;9,03;1936;0,0523;8908589,0;0,0375;2,88;700;9284,0;0,0375
2025-01-08;Pragmatic Play;609755,61;2562,0;40548;15,04;2491;0,0614;8811689,0;0,0692;3,69;368;1256,0;0,0692
2025-01-31;PlaytechLive;192739,33;0,0;1784;108,04;139;0,0779;8725601,0;0,0221;4,39;2;70,0;0,0221
2025-01-25;Spribe;-478459,7;0,0;10922;-43,81;839;0,0768;8482521,0;-0,0564;3,83;6559;64040,0;-0,0564
2025-03-15;Pragmatic Play;-70171,7;205,0;32035;-2,19;1328;0,0415;8468590,0;-0,0083;3,28;282;2286,0;-0,0083
2025-01-07;Pragmatic Play;512352,6;65,0;38995;13,14;2133;0,0547;8462159,0;0,0605;3,68;321;1332,0;0,0605
2025-01-31;Spribe;125156,58;0,0;6310;19,83;641;0,1016;8427132,0;0,0149;5,01;4437;57053,0;0,0149
2025-04-18;Pragmatic Play;474816,87;8304,0;37549;12,65;942;0,0251;8357014,0;0,0568;3,11;481;8781,0;0,0568
2025-07-19;Spribe;-351201,46;0,0;7220;-48,64;414;0,0573;8343326,0;-0,0421;4,72;5414;49265,0;-0,0421
2025-08-04;Pragmatic Play;584984,7;8857,0;31915;18,33;1773;0,0556;8329609,0;0,0702;3,2;537;760,0;0,0702
2025-01-09;Spribe;172206,23;0,0;5340;32,25;321;0,0601;8252685,0;0,0209;6,27;5198;57871,0;0,0209
2025-01-10;Spribe;84817,4;0,0;5506;15,4;279;0,0507;8207393,0;0,0103;6,43;5419;59637,0;0,0103
2025-03-08;Pragmatic Play;463939,31;18256,0;46940;9,88;1871;0,0399;8154299,0;0,0569;3,12;478;4769,0;0,0569
2025-07-24;Pragmatic Play;459982,64;28813,0;47832;9,62;2183;0,0456;8138554,0;0,0565;2,35;134;424,0;0,0565
2025-01-27;Spribe;-54132,37;0,0;5614;-9,64;659;0,1174;8119050,0;-0,0067;4,65;4001;64449,0;-0,0067
2025-06-16;Pragmatic Play;50123,86;7866,0;37684;1,33;2449;0,065;8069059,0;0,0062;2,88;242;3835,0;0,0062
2025-01-04;Pragmatic Play;520008,71;403,0;33217;15,65;1188;0,0358;8028745,0;0,0648;3,58;347;1126,0;0,0648
2025-06-06;Pragmatic Play;471367,31;48616,0;57194;8,24;2100;0,0367;7992908,0;0,059;2,45;540;1777,0;0,0590
2025-01-23;Evolution;24977,43;0,0;3512;7,11;227;0,0646;7988055,0;0,0031;3,05;60;1344,0;0,0031
2025-04-02;Pragmatic Play;559810,08;162158,0;76398;7,33;966;0,0126;7973263,0;0,0702;1,87;487;7547,0;0,0702
2025-07-10;Evolution;-117960,63;0,0;1824;-64,67;97;0,0532;7952550,0;-0,0148;4,06;320;8314,0;-0,0148
2025-03-01;Pragmatic Play;191302,91;73456,0;65075;2,94;1595;0,0245;7929899,0;0,0241;2,39;692;4498,0;0,0241
2025-03-07;Pragmatic Play;432115,61;26119,0;49179;8,79;2209;0,0449;7928284,0;0,0545;5,21;678;2949,0;0,0545
2025-01-21;PlaytechLive;436582,16;0,0;1442;302,76;97;0,0673;7923549,0;0,0551;4,57;3;55,0;0,0551
2025-01-08;Spribe;-34131,32;0,0;6283;-5,43;558;0,0888;7923147,0;-0,0043;6,27;5466;68252,0;-0,0043
2025-07-04;Spribe;47423,68;0,0;6068;7,82;276;0,0455;7879945,0;0,006;5,44;5393;61552,0;0,0060
2025-07-21;Spribe;263585,15;0,0;5629;46,83;352;0,0625;7849210,0;0,0336;4,53;3699;42601,0;0,0336
2025-02-02;Spribe;244207,51;0,0;6000;40,7;832;0,1387;7789766,0;0,0313;4,47;4649;48360,0;0,0313
2025-07-07;Pragmatic Play;438733,38;12771,0;39826;11,02;1890;0,0475;7784714,0;0,0564;3,1;438;2610,0;0,0564
2025-02-01;Spribe;-274250,79;0,0;5881;-46,63;601;0,1022;7746558,0;-0,0354;5,12;4914;55016,0;-0,0354
2025-03-09;Pragmatic Play;304879,36;15626,0;41333;7,38;1725;0,0417;7686096,0;0,0397;2,97;339;4019,0;0,0397
2025-04-05;Pragmatic Play;749059,2;27491,0;41070;18,24;1470;0,0358;7664830,0;0,0977;3,0;805;2223,0;0,0977
2025-02-07;Spribe;470062,24;0,0;6377;73,71;340;0,0533;7644316,0;0,0615;4,82;5346;56910,0;0,0615
2025-03-11;Pragmatic Play;319203,72;86,0;34524;9,25;1093;0,0317;7605329,0;0,042;3,22;392;4166,0;0,0420
2025-02-27;Spribe;171598,95;0,0;7492;22,9;157;0,021;7590505,0;0,0226;3,97;4499;48505,0;0,0226
2025-02-19;Spribe;600720,2;0,0;4821;124,6;243;0,0504;7573540,0;0,0793;4,97;3866;39478,0;0,0793
2025-06-13;Pragmatic Play;500416,58;7237,0;39445;12,69;2314;0,0587;7565484,0;0,0661;2,91;320;578,0;0,0661
2025-04-11;Pragmatic Play;771138,49;38181,0;40456;19,06;813;0,0201;7528705,0;0,1024;2,81;268;6861,0;0,1024
2025-07-18;Pragmatic Play;557874,52;64327,0;73575;7,58;2056;0,0279;7520541,0;0,0742;1,98;666;1434,0;0,0742
2025-07-05;Spribe;369558,05;0,0;6341;58,28;265;0,0418;7513753,0;0,0492;5,08;6118;61553,0;0,0492
2025-06-17;Pragmatic Play;265933,29;8668,0;38170;6,97;2180;0,0571;7480719,0;0,0355;2,87;319;1429,0;0,0355
2025-08-01;Evolution;288532,55;0,0;1979;145,8;106;0,0536;7478681,0;0,0386;4,04;58;17883,0;0,0386
2025-08-06;Pragmatic Play;409290,81;7061,0;34078;12,01;1630;0,0478;7469465,0;0,0548;3,18;1859;5483,0;0,0548
2025-02-22;Spribe;394140,25;0,0;5414;72,8;247;0,0456;7424582,0;0,0531;5,23;4835;37745,0;0,0531
2025-06-25;Pragmatic Play;435141,33;8650,0;31906;13,64;840;0,0263;7417081,0;0,0587;3,1;184;2977,0;0,0587
2025-08-29;PG Soft;294284,19;0,0;17706;16,62;1071;0,0605;7381237,0;0,0399;3,0;244;481,0;0,0399
2025-06-11;Pragmatic Play;295548,45;67007,0;74918;3,94;2102;0,0281;7367337,0;0,0401;1,92;280;1634,0;0,0401
2025-01-24;Spribe;379305,92;0,0;7903;48,0;485;0,0614;7338031,0;0,0517;3,94;5260;63856,0;0,0517
2025-03-10;Pragmatic Play;171218,54;1928,0;35435;4,83;1184;0,0334;7327486,0;0,0234;3,14;285;2357,0;0,0234
2025-08-08;Pragmatic Play;309138,66;45501,0;55352;5,58;1858;0,0336;7320656,0;0,0422;2,41;1228;1800,0;0,0422
2025-03-14;Pragmatic Play;435945,4;32,0;33110;13,17;1282;0,0387;7291793,0;0,0598;3,17;315;3393,0;0,0598
2025-01-30;Pragmatic Play;645202,42;56021,0;40606;15,89;5475;0,1348;7286217,0;0,0886;2,53;1017;2848,0;0,0886
2025-04-15;Pragmatic Play;280388,34;4999,0;29956;9,36;868;0,029;7262704,0;0,0386;3,13;190;1434,0;0,0386
2025-04-10;Evolution;348704,25;0,0;1574;221,54;31;0,0197;7258537,0;0,048;5,03;18;449,0;0,0480
2025-07-19;Pragmatic Play;-42944,58;92172,0;92049;-0,47;2327;0,0253;7220766,0;-0,0059;1,76;555;1715,0;-0,0059
2025-08-07;Pragmatic Play;457122,41;40963,0;50859;8,99;2100;0,0413;7191805,0;0,0636;2,6;1318;1693,0;0,0636
2025-02-08;Spribe;261152,7;0,0;6237;41,87;337;0,054;7169286,0;0,0364;5,21;5416;59529,0;0,0364
2025-06-07;Spribe;-52435,2;0,0;6123;-8,56;259;0,0423;7158616,0;-0,0073;6,01;5791;65506,0;-0,0073
2025-08-15;Pragmatic Play;360632,39;19228,0;38462;9,38;2889;0,0751;7141010,0;0,0505;2,94;859;1472,0;0,0505
2025-04-17;Pragmatic Play;200684,29;5392,0;40171;5,0;832;0,0207;7126097,0;0,0282;2,86;3052;24350,0;0,0282
2025-03-02;Pragmatic Play;68074,06;66236,0;57707;1,18;1675;0,029;7107272,0;0,0096;2,31;378;6223,0;0,0096
2025-06-10;Pragmatic Play;51505,24;38547,0;51796;0,99;2195;0,0424;7104306,0;0,0072;2,39;458;2457,0;0,0072
2025-03-12;Pragmatic Play;356234,87;90,0;36714;9,7;1024;0,0279;7072831,0;0,0504;2,95;301;833,0;0,0504
2025-08-21;Pragmatic Play;284033,65;89639,0;80575;3,53;2332;0,0289;7051144,0;0,0403;1,9;423;1724,0;0,0403
2025-03-17;Pragmatic Play;466871,45;1736,0;29292;15,94;1338;0,0457;7042211,0;0,0663;3,08;268;3757,0;0,0663
2025-01-25;Pragmatic Play;-1019606,32;1262956,0;109623;-9,3;10198;0,093;7004541,0;-0,1456;1,93;919;1411,0;-0,1456
2025-02-27;Pragmatic Play;201586,42;242737,0;133494;1,51;1080;0,0081;7003225,0;0,0288;1,56;462;2555,0;0,0288
2025-06-19;Pragmatic Play;225553,6;31585,0;48731;4,63;2039;0,0418;6986637,0;0,0323;2,49;209;997,0;0,0323
2025-05-07;Spribe;276455,25;0,0;6031;45,84;170;0,0282;6979545,0;0,0396;5,06;4149;42574,0;0,0396
2025-01-18;Evolution;-24015,13;0,0;2556;-9,4;120;0,0469;6977944,0;-0,0034;3,6;32;9444,0;-0,0034
2025-06-21;Pragmatic Play;373442,4;22366,0;43608;8,56;1754;0,0402;6947782,0;0,0537;2,77;366;1520,0;0,0537
2025-02-26;Spribe;286136,06;0,0;5026;56,93;204;0,0406;6938097,0;0,0412;4,77;3837;41180,0;0,0412
2025-03-06;Pragmatic Play;345586,87;30685,0;47646;7,25;2196;0,0461;6922579,0;0,0499;3,85;566;2631,0;0,0499
2025-06-06;Spribe;35082,6;0,0;6307;5,56;248;0,0393;6898335,0;0,0051;5,33;4830;58418,0;0,0051
2025-08-11;Pragmatic Play;257812,42;34681,0;45745;5,64;2559;0,0559;6897639,0;0,0374;2,52;535;540,0;0,0374
2025-06-20;Pragmatic Play;158297,76;17333,0;42004;3,77;1954;0,0465;6893242,0;0,023;2,74;396;1536,0;0,0230
2025-06-18;Spribe;283619,58;0,0;4879;58,13;253;0,0519;6888517,0;0,0412;4,74;3251;50825,0;0,0412
2025-07-12;Pragmatic Play;344890,46;58753,0;75167;4,59;1956;0,026;6885497,0;0,0501;1,9;404;1023,0;0,0501
2025-04-08;Spribe;344167,56;0,0;5945;57,89;192;0,0323;6882189,0;0,05;4,31;3550;36841,0;0,0500
2025-02-12;Pragmatic Play;381576,3;411,0;37255;10,24;958;0,0257;6846688,0;0,0557;3,08;1251;3921,0;0,0557
2025-07-02;Pragmatic Play;361100,8;37694,0;55163;6,55;1143;0,0207;6841488,0;0,0528;2,32;535;4058,0;0,0528
2025-04-21;Pragmatic Play;816254,93;25,0;25653;31,82;996;0,0388;6831283,0;0,1195;3,23;178;4477,0;0,1195
2025-03-29;Evolution;72264,19;0,0;2568;28,14;84;0,0327;6821526,0;0,0106;3,67;51;409,0;0,0106
2025-04-04;Pragmatic Play;247581,56;41879,0;44865;5,52;1338;0,0298;6802900,0;0,0364;2,73;1093;4176,0;0,0364
2025-04-30;Pragmatic Play;513636,68;79880,0;44275;11,6;1436;0,0324;6800327,0;0,0755;2,66;525;4571,0;0,0755
2025-01-06;Pragmatic Play;340557,79;81,0;33504;10,16;1555;0,0464;6794911,0;0,0501;3,63;379;1057,0;0,0501
2025-08-09;Pragmatic Play;314626,69;41260,0;53551;5,88;2103;0,0393;6790859,0;0,0463;2,39;1040;1020,0;0,0463
2025-03-03;Pragmatic Play;564304,66;25153,0;45712;12,34;3102;0,0679;6780806,0;0,0832;2,53;282;2796,0;0,0832
2025-06-24;Pragmatic Play;199729,33;13159,0;36465;5,48;1287;0,0353;6769200,0;0,0295;2,89;262;2104,0;0,0295
2025-01-15;Spribe;84033,35;0,0;5008;16,78;354;0,0707;6747396,0;0,0125;5,74;4699;50129,0;0,0125
2025-06-05;Pragmatic Play;354215,94;9352,0;35687;9,93;1951;0,0547;6746753,0;0,0525;2,96;1025;3130,0;0,0525
2025-07-31;Pragmatic Play;542044,59;6768,0;33544;16,16;1826;0,0544;6736980,0;0,0805;3,13;418;1432,0;0,0805
2025-07-06;Pragmatic Play;399477,25;7451,0;35193;11,35;1471;0,0418;6728264,0;0,0594;3,18;309;1056,0;0,0594
2025-05-07;Pragmatic Play;401352,65;3110,0;41892;9,58;1056;0,0252;6713528,0;0,0598;3,13;856;1422,0;0,0598
2025-06-14;Pragmatic Play;328398,53;7677,0;41668;7,88;2377;0,057;6708947,0;0,0489;2,94;363;848,0;0,0489
2025-01-22;Spribe;88001,52;0,0;7867;11,19;901;0,1145;6702892,0;0,0131;4,0;5605;48984,0;0,0131
2025-07-08;Pragmatic Play;259583,07;85751,0;90306;2,87;1808;0,02;6692620,0;0,0388;1,83;379;1274,0;0,0388
2025-08-01;Pragmatic Play;320292,97;22855,0;38614;8,29;1787;0,0463;6691286,0;0,0479;3,09;720;2542,0;0,0479
2025-03-29;Pragmatic Play;359592,86;162,0;33522;10,73;1450;0,0433;6690129,0;0,0537;3,1;401;1382,0;0,0537
2025-07-03;Spribe;-61045,58;0,0;5009;-12,19;240;0,0479;6654732,0;-0,0092;5,35;4474;48872,0;-0,0092
2025-08-16;Pragmatic Play;187734,35;24250,0;37833;4,96;2395;0,0633;6638337,0;0,0283;2,94;644;1350,0;0,0283
2025-02-21;Spribe;204516,09;0,0;5359;38,16;230;0,0429;6623887,0;0,0309;5,27;4069;38619,0;0,0309
2025-06-07;Pragmatic Play;-142125,86;58653,0;65160;-2,18;2181;0,0335;6616755,0;-0,0215;2,26;559;1167,0;-0,0215
2025-05-03;Pragmatic Play;294252,32;73204,0;43523;6,76;1021;0,0235;6601413,0;0,0446;2,62;682;5482,0;0,0446
2025-08-05;Pragmatic Play;346886,41;12236,0;33617;10,32;1711;0,0509;6598930,0;0,0526;3,22;2204;3799,0;0,0526
2025-02-20;Pragmatic Play;404144,92;4771,0;36996;10,92;1497;0,0405;6595608,0;0,0613;3,0;1398;6456,0;0,0613
2025-07-23;Pragmatic Play;342367,82;39328,0;55905;6,12;1981;0,0354;6572858,0;0,0521;2,07;375;4258,0;0,0521
2025-07-01;Pragmatic Play;-117864,42;29956,0;46816;-2,52;908;0,0194;6572753,0;-0,0179;2,5;326;2211,0;-0,0179
2025-03-21;Pragmatic Play;-37570,8;35053,0;39516;-0,95;1216;0,0308;6559448,0;-0,0057;2,63;358;4750,0;-0,0057
2025-02-06;Spribe;707202,21;0,0;6646;106,41;449;0,0676;6553691,0;0,1079;4,82;5507;65949,0;0,1079
2025-01-31;Pragmatic Play;685551,22;40537,0;37407;18,33;4491;0,1201;6552426,0;0,1046;2,7;459;1405,0;0,1046
2025-07-11;Pragmatic Play;303531,24;50798,0;64019;4,74;1955;0,0305;6551402,0;0,0463;2,17;776;2104,0;0,0463
2025-03-20;Pragmatic Play;271681,59;50229,0;42510;6,39;1201;0,0283;6546605,0;0,0415;2,49;425;6518,0;0,0415
2025-07-09;Pragmatic Play;541040,08;54436,0;65441;8,27;1861;0,0284;6545175,0;0,0827;2,17;397;950,0;0,0827
2025-08-23;Pragmatic Play;251590,24;64160,0;63349;3,97;2593;0,0409;6534805,0;0,0385;2,13;764;1393,0;0,0385
2025-01-30;Spribe;13944,61;0,0;6161;2,26;789;0,1281;6531066,0;0,0021;4,42;4998;51399,0;0,0021
2025-07-10;Pragmatic Play;183743,01;39133,0;54676;3,36;1960;0,0358;6528636,0;0,0281;2,45;18587;33359,0;0,0281
2025-05-08;Pragmatic Play;355585,7;4522,0;41461;8,58;1069;0,0258;6516113,0;0,0546;3,04;764;1229,0;0,0546
2025-02-11;Pragmatic Play;307974,7;8135,0;35288;8,73;1016;0,0288;6492336,0;0,0474;3,17;1510;3571,0;0,0474
2025-03-25;Pragmatic Play;528978,3;3828,0;35439;14,93;1296;0,0366;6491595,0;0,0815;2,68;168;1619,0;0,0815
2025-07-21;Pragmatic Play;168449,66;46251,0;55808;3,02;2080;0,0373;6491277,0;0,026;2,11;418;3015,0;0,0260
2025-02-05;Spribe;658098,22;0,0;5779;113,88;392;0,0678;6472983,0;0,1017;4,79;4720;50487,0;0,1017
2025-06-15;Pragmatic Play;429539,5;7413,0;38207;11,24;2424;0,0634;6452431,0;0,0666;2,98;455;875,0;0,0666
2025-08-21;Spribe;43259,05;0,0;5969;7,25;268;0,0449;6449763,0;0,0067;4,12;3607;44824,0;0,0067
2025-08-22;Pragmatic Play;180810,91;122770,0;108413;1,67;2285;0,0211;6439223,0;0,0281;1,64;645;2675,0;0,0281
2025-07-16;Pragmatic Play;254312,32;13001,0;36571;6,95;1934;0,0529;6435075,0;0,0395;2,84;189;848,0;0,0395
2025-01-26;Spribe;223694,85;0,0;6695;33,41;654;0,0977;6428644,0;0,0348;4,25;4624;53914,0;0,0348
2025-01-23;Pragmatic Play;-418759,3;579056,0;93698;-4,47;6699;0,0715;6428388,0;-0,0651;1,99;470;695,0;-0,0651
2025-01-14;Pragmatic Play;319692,71;203,0;34454;9,28;1560;0,0453;6428014,0;0,0497;3,56;448;980,0;0,0497
2025-08-12;Pragmatic Play;319860,18;38569,0;48153;6,64;2520;0,0523;6424815,0;0,0498;2,44;385;1639,0;0,0498
2025-08-19;Pragmatic Play;286505,09;22654,0;33476;8,56;1924;0,0575;6418628,0;0,0446;2,9;392;1623,0;0,0446
2025-02-07;Pragmatic Play;315358,85;18701,0;34974;9,02;1439;0,0411;6414340,0;0,0492;3,08;1099;6034,0;0,0492
2025-01-26;Pragmatic Play;-436574,34;335979,0;58592;-7,45;6970;0,119;6388496,0;-0,0683;2,35;453;877,0;-0,0683
2025-01-18;Spribe;425472,06;0,0;6326;67,26;279;0,0441;6375155,0;0,0667;4,9;5118;50912,0;0,0667
2025-03-05;Pragmatic Play;-58689,72;40918,0;46135;-1,27;2538;0,055;6363831,0;-0,0092;2,3;627;12918,0;-0,0092
2025-04-02;Spribe;391522,39;0,0;7064;55,43;167;0,0236;6358391,0;0,0616;3,71;3996;32091,0;0,0616
2025-08-13;Pragmatic Play;285049,88;36741,0;46610;6,12;2365;0,0507;6356196,0;0,0448;2,52;265;1025,0;0,0448
2025-05-05;Pragmatic Play;539303,73;25520,0;32574;16,56;953;0,0293;6351559,0;0,0849;2,92;267;10665,0;0,0849
2025-05-30;Spribe;215558,48;0,0;5384;40,04;206;0,0383;6346330,0;0,034;5,3;4473;42250,0;0,0340
2025-06-08;Pragmatic Play;293065,36;70430,0;58421;5,02;2245;0,0384;6345955,0;0,0462;2,31;245;1368,0;0,0462
2025-04-12;Pragmatic Play;727233,37;31659,0;37088;19,61;838;0,0226;6344379,0;0,1146;2,76;315;1856,0;0,1146
2025-06-18;Pragmatic Play;316784,73;6897,0;36540;8,67;2088;0,0571;6341110,0;0,05;2,92;202;1655,0;0,0500
2025-05-09;Pragmatic Play;367773,87;3679,0;40055;9,18;1069;0,0267;6339243,0;0,058;2,95;515;2071,0;0,0580
2025-03-13;Pragmatic Play;318469,21;51,0;33080;9,63;1034;0,0313;6336516,0;0,0503;3,05;386;2070,0;0,0503
2025-03-16;Pragmatic Play;141504,91;1751,0;30846;4,59;1173;0,038;6325949,0;0,0224;3,2;247;3134,0;0,0224
2025-08-17;Pragmatic Play;412957,47;35345,0;36178;11,41;2053;0,0567;6324026,0;0,0653;2,8;284;1513,0;0,0653
2025-05-30;Pragmatic Play;236383,95;21401,0;41528;5,69;1433;0,0345;6322660,0;0,0374;2,86;376;852,0;0,0374
2025-02-06;Pragmatic Play;296361,86;22269,0;36481;8,12;1814;0,0497;6320723,0;0,0469;3,1;734;2331,0;0,0469
2025-02-09;Spribe;76446,72;0,0;5345;14,3;366;0,0685;6302674,0;0,0121;5,16;4940;45713,0;0,0121
2025-05-08;Spribe;270192,83;0,0;6035;44,77;173;0,0287;6302516,0;0,0429;5,16;4360;42589,0;0,0429
2025-05-31;Pragmatic Play;262126,37;22695,0;40144;6,53;1313;0,0327;6295420,0;0,0416;2,87;602;1216,0;0,0416
2025-08-20;Pragmatic Play;361023,53;21073,0;36108;10,0;1895;0,0525;6289642,0;0,0574;2,94;437;1183,0;0,0574
2025-05-16;Pragmatic Play;236261,0;45474,0;45297;5,22;1170;0,0258;6286331,0;0,0376;2,53;699;3141,0;0,0376
2025-01-13;Spribe;-137859,59;0,0;4722;-29,2;350;0,0741;6285602,0;-0,0219;5,97;4414;46024,0;-0,0219
2025-07-31;Spribe;51005,54;0,0;4888;10,43;284;0,0581;6275539,0;0,0081;5,23;3799;45557,0;0,0081
2025-01-11;Spribe;225022,5;0,0;5430;41,44;338;0,0622;6250289,0;0,036;5,79;4986;50464,0;0,0360
2025-07-25;Pragmatic Play;326820,68;38524,0;43488;7,52;1940;0,0446;6244643,0;0,0523;2,67;350;832,0;0,0523
2025-01-09;Pragmatic Play;299808,71;4357,0;32732;9,16;1730;0,0529;6244594,0;0,048;3,56;242;1056,0;0,0480
2025-06-27;Pragmatic Play;340238,3;64862,0;72234;4,71;896;0,0124;6242603,0;0,0545;1,95;153;211,0;0,0545
2025-04-22;Pragmatic Play;400037,74;98,0;24381;16,41;962;0,0395;6237692,0;0,0641;3,2;298;8615,0;0,0641
2025-08-01;Spribe;337347,43;0,0;5194;64,95;273;0,0526;6232920,0;0,0541;5,19;4091;45908,0;0,0541
2025-06-12;Pragmatic Play;53663,65;22327,0;44616;1,2;1869;0,0419;6223512,0;0,0086;2,47;295;746,0;0,0086
2025-04-16;Pragmatic Play;-299340,97;7912,0;34135;-8,77;899;0,0263;6205322,0;-0,0482;2,9;446;6780,0;-0,0482
2025-01-10;Pragmatic Play;325220,99;3080,0;33514;9,7;1509;0,045;6202892,0;0,0524;3,61;651;1979,0;0,0524
2025-04-07;Pragmatic Play;393289,3;16131,0;32928;11,94;826;0,0251;6194000,0;0,0635;3,09;408;5095,0;0,0635
2025-04-06;Pragmatic Play;390354,11;19964,0;35553;10,98;867;0,0244;6186023,0;0,0631;3,04;264;494,0;0,0631
2025-04-27;Pragmatic Play;513771,73;43848,0;31911;16,1;944;0,0296;6176273,0;0,0832;2,64;274;8298,0;0,0832
2025-05-31;Spribe;86406,91;0,0;5512;15,68;209;0,0379;6174108,0;0,014;5,45;4906;41068,0;0,0140
2025-06-23;Pragmatic Play;325007,11;14867,0;35122;9,25;1347;0,0384;6168588,0;0,0527;2,77;108;366,0;0,0527
2025-02-13;Pragmatic Play;305439,68;32,0;34302;8,9;1077;0,0314;6162420,0;0,0496;3,18;887;2821,0;0,0496
2025-07-02;Spribe;-298069,97;0,0;5193;-57,4;185;0,0356;6154928,0;-0,0484;5,21;4279;59648,0;-0,0484
2025-07-22;Pragmatic Play;269311,9;51401,0;63356;4,25;1865;0,0294;6150699,0;0,0438;1,93;648;2879,0;0,0438
2025-05-06;Pragmatic Play;364579,2;220,0;32281;11,29;966;0,0299;6144529,0;0,0593;3,28;484;3412,0;0,0593
2025-03-07;Spribe;-74679,1;0,0;3480;-21,46;72;0,0207;6131488,0;-0,0122;10,59;3320;33912,0;-0,0122
